token,logprob_actual,logprob_max,entropy,most_likely_token
.,-0.826139509677887,-0.7549286484718323,1.0717167854309082,","
ĠDer,-3.3817391395568848,-1.2358250617980957,3.1919844150543213,ĠIch
ĠBach,-0.47244229912757874,-0.47244229912757874,2.2700183391571045,ĠBach
Ġwar,-0.9115470051765442,-0.9115470051765442,2.8676939010620117,Ġwar
Ġklar,-3.973604917526245,-2.003493070602417,4.44481086730957,Ġsehr
Ġund,-0.5925059914588928,-0.5925059914588928,1.1743773221969604,Ġund
Ġdas,-3.9066126346588135,-2.2056915760040283,4.184986114501953,Ġsa
ĠWasser,-0.07151663303375244,-0.07151663303375244,0.5281401872634888,ĠWasser
Ġfun,-4.748073101043701,-1.725741982460022,3.9377973079681396,Ġwar
kel,-0.002765285549685359,-0.002765285549685359,0.022560004144906998,kel
te,-0.03069039061665535,-0.03069039061665535,0.15038415789604187,te
Ġim,-1.9872572422027588,-1.5644304752349854,2.693434238433838,Ġin
ĠSon,-0.5783814191818237,-0.5783814191818237,1.5109150409698486,ĠSon
nen,-0.16251391172409058,-0.16251391172409058,0.44646865129470825,nen
licht,-0.005775075405836105,-0.005775075405836105,0.05533977597951889,licht
.,-0.5148764848709106,-0.5148764848709106,1.4456610679626465,.
ĠIch,-0.878200888633728,-0.878200888633728,2.9827468395233154,ĠIch
Ġsa,-6.5164594650268555,-2.4203805923461914,3.8620285987854004,Ġging
ÃŁ,-0.08700594305992126,-0.08700594305992126,0.36899232864379883,ÃŁ
Ġdort,-2.8979358673095703,-0.774032473564148,2.3845038414001465,Ġam
Ġund,-1.0928120613098145,-1.0928120613098145,2.427229166030884,Ġund
Ġbe,-2.6240146160125732,-1.657097578048706,3.4645237922668457,Ġsch
ob,-0.00906034093350172,-0.00906034093350172,0.06570732593536377,ob
acht,-0.015630709007382393,-0.015630709007382393,0.08493252098560333,acht
ete,-0.010050169192254543,-0.010050169192254543,0.059271398931741714,ete
Ġdie,-1.2814998626708984,-1.2814998626708984,2.335808515548706,Ġdie
ĠF,-1.5547810792922974,-1.5547810792922974,3.9235386848449707,ĠF
ische,-0.02343050017952919,-0.02343050017952919,0.15770812332630157,ische
",",-0.5693805813789368,-0.5693805813789368,1.43540358543396,","
Ġdie,-0.22548598051071167,-0.22548598051071167,1.0458810329437256,Ġdie
Ġdurch,-2.748683452606201,-1.5192246437072754,3.706130266189575,Ġim
Ġdas,-0.4949881136417389,-0.4949881136417389,1.29993736743927,Ġdas
ĠWasser,-0.5937603116035461,-0.5937603116035461,1.762455701828003,ĠWasser
Ġschw,-0.7091930508613586,-0.7091930508613586,2.478252649307251,Ġschw
ammen,-0.043811485171318054,-0.043811485171318054,0.24435223639011383,ammen
.,-0.31049469113349915,-0.31049469113349915,0.9269823431968689,.
ĠEs,-2.7202682495117188,-1.3844517469406128,3.091184616088867,ĠPl
Ġwar,-1.362195372581482,-0.5605653524398804,1.5479936599731445,Ġwaren
Ġsehr,-2.936539888381958,-1.1944935321807861,2.9170546531677246,Ġein
Ġruh,-1.9507861137390137,-1.3130850791931152,2.5406177043914795,Ġfried
ig,-0.0010556369088590145,-0.0010556369088590145,0.010416904464364052,ig
",",-1.2465542554855347,-1.0172394514083862,1.6612656116485596,Ġund
Ġund,-0.6652979254722595,-0.6652979254722595,2.2498819828033447,Ġund
Ġich,-0.5641567707061768,-0.5641567707061768,2.1068763732910156,Ġich
Ġf,-1.6516261100769043,-1.6516261100769043,3.172471761703491,Ġf
Ã¼hl,-0.019307885318994522,-0.019307885318994522,0.10875643044710159,Ã¼hl
te,-0.0003375437227077782,-0.0003375437227077782,0.0036496766842901707,te
Ġmich,-0.03697645291686058,-0.03697645291686058,0.2424861192703247,Ġmich
Ġv,-4.190350532531738,-1.6853492259979248,3.558612585067749,Ġwohl
Ã¶,-0.001329015358351171,-0.001329015358351171,0.014716433361172676,Ã¶
ll,-0.0005834784242324531,-0.0005834784242324531,0.0071381693705916405,ll
ig,-0.0007107115816324949,-0.0007107115816324949,0.00748522998765111,ig
Ġfried,-4.265415191650391,-0.75770103931427,2.445697069168091,Ġeins
lich,-0.017017299309372902,-0.017017299309372902,0.10295765846967697,lich
.,-0.6305974721908569,-0.6305974721908569,1.16135573387146,.
ĠIn,-3.2674973011016846,-1.695293664932251,3.272160291671753,ĠPl
Ġdiesem,-0.8054932951927185,-0.8054932951927185,2.142855167388916,Ġdiesem
ĠMoment,-0.323742151260376,-0.323742151260376,1.1602213382720947,ĠMoment
Ġhatte,-4.0990777015686035,-2.3257393836975098,4.001391410827637,Ġwurde
Ġich,-0.018203457817435265,-0.018203457817435265,0.15231069922447205,Ġich
Ġdas,-1.5042530298233032,-1.5042530298233032,2.5644259452819824,Ġdas
ĠGef,-0.23645125329494476,-0.23645125329494476,1.1054840087890625,ĠGef
Ã¼hl,-0.0005726366653107107,-0.0005726366653107107,0.006259729620069265,Ã¼hl
",",-0.036697711795568466,-0.036697711795568466,0.28708645701408386,","
Ġdass,-0.8464946746826172,-0.8464946746826172,2.88498592376709,Ġdass
Ġich,-0.8855567574501038,-0.8855567574501038,2.5796127319335938,Ġich
Ġein,-3.3773772716522217,-1.7412326335906982,4.172640800476074,Ġmich
ĠTeil,-0.8427646160125732,-0.8427646160125732,2.3633127212524414,ĠTeil
Ġder,-1.8565433025360107,-0.976830244064331,1.6734068393707275,Ġdes
ĠNatur,-0.36486878991127014,-0.36486878991127014,1.2933473587036133,ĠNatur
Ġwar,-1.5434437990188599,-0.5493794679641724,1.4445852041244507,Ġbin
Ġund,-1.5304855108261108,-0.9229930639266968,1.4169301986694336,.
Ġmit,-3.0925111770629883,-1.4444352388381958,3.781829595565796,Ġdass
Ġder,-1.8358542919158936,-0.698929488658905,1.8878722190856934,Ġihr
ĠWelt,-3.7177233695983887,-0.26948869228363037,1.3038467168807983,ĠNatur
Ġum,-2.3040523529052734,-0.8768206834793091,2.5363495349884033,Ġeins
Ġmich,-0.008730456233024597,-0.008730456233024597,0.08126532286405563,Ġmich
Ġher,-0.04324470832943916,-0.04324470832943916,0.35261523723602295,Ġher
um,-0.002262296387925744,-0.002262296387925744,0.02249198779463768,um
Ġeins,-0.20194679498672485,-0.20194679498672485,1.00904381275177,Ġeins
.,-5.08273458480835,-0.6841684579849243,1.5333510637283325,Ġwurde
ĠEs,-2.0149588584899902,-1.0230717658996582,3.2549338340759277,ĠIch
Ġwar,-0.3733900189399719,-0.3733900189399719,1.5822019577026367,Ġwar
Ġein,-1.4300869703292847,-1.4300869703292847,3.10723876953125,Ġein
ĠschÃ¶,-3.3509387969970703,-1.7880229949951172,3.676514148712158,ĠGef
ner,-1.2568203210830688,-0.3369480073451996,0.6118406057357788,nes
",",-1.737184762954712,-1.2574808597564697,2.6115269660949707,ĠMoment
Ġfried,-1.349094033241272,-1.349094033241272,3.7006990909576416,Ġfried
licher,-0.04410148411989212,-0.04410148411989212,0.2151697427034378,licher
ĠTra,-5.300885200500488,-1.1673200130462646,2.193563461303711,ĠMoment
um,-0.0023947865702211857,-0.0023947865702211857,0.023510485887527466,um
",",-1.1234673261642456,-1.1234673261642456,1.982311725616455,","
Ġder,-1.7027446031570435,-1.1258994340896606,2.6577987670898438,Ġund
Ġmir,-1.9718729257583618,-1.9120546579360962,4.146782875061035,Ġmich
Ġauch,-5.221343994140625,-2.5476865768432617,4.91276216506958,Ġin
Ġals,-4.617076873779297,-1.399562954902649,3.619008779525757,Ġheute
ĠEr,-0.42012619972229004,-0.42012619972229004,2.237640619277954,ĠEr
w,-0.17861407995224,-0.17861407995224,0.5070850253105164,w
achs,-0.05448298528790474,-0.05448298528790474,0.252733051776886,achs
ener,-0.22343313694000244,-0.22343313694000244,0.5106515884399414,ener
Ġoft,-3.9598636627197266,-1.5047904253005981,3.1493828296661377,Ġnoch
Ġin,-0.7580221891403198,-0.7580221891403198,2.748016834259033,Ġin
Ġden,-0.581977128982544,-0.581977128982544,1.8983070850372314,Ġden
ĠSinn,-0.08852972835302353,-0.08852972835302353,0.5765234231948853,ĠSinn
Ġkommt,-0.7131224870681763,-0.7131224870681763,1.1726460456848145,Ġkommt
.,-0.9992654323577881,-0.9992654323577881,1.6828227043151855,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.546456813812256,-1.8126025199890137,4.671266555786133,1
:,-11.321168899536133,-1.411275863647461,2.9815831184387207,und
ĠOkay,-12.027107238769531,-2.362823247909546,6.873804092407227,Ġ
.,-0.8977943658828735,-0.6560608148574829,1.2304134368896484,","
ĠĊ,-22.699026107788086,-2.7751717567443848,4.867988109588623,ĠIch
(,-3.580986499786377,-2.87715482711792,5.101656436920166,C
St,-3.6748757362365723,-1.9943631887435913,4.184008598327637,âĢ¦)
ille,-4.564528942108154,-0.9956670999526978,3.270993232727051,im
.,-5.10975456237793,-1.155207872390747,2.6333537101745605,Ġim
ĠB,-4.970561981201172,-2.1793222427368164,4.795041084289551,ĠDie
Ġli,-5.279341697692871,-1.4007949829101562,4.815432071685791,:
est,-0.0011023165425285697,-0.0011023165425285697,0.012025095522403717,est
.,-4.224520683288574,-1.873484492301941,3.7764878273010254,Ġdie
Ġ-,-5.026925086975098,-1.7872483730316162,4.120352268218994,ĠB
Ġ),-5.62473201751709,-2.1850662231445312,4.8937835693359375,ĠB

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.546454429626465,-1.8125848770141602,4.67125940322876,1
:,-11.321185111999512,-1.411238670349121,2.981560707092285,und
Ġ(,-5.526364803314209,-2.3628158569335938,6.873802185058594,Ġ
in,-5.41052770614624,-1.5310472249984741,5.365761756896973,1
ĠSch,-6.522623062133789,-2.2290451526641846,5.8515214920043945,Ġder
rift,-1.0560433864593506,-1.0560433864593506,3.262993812561035,rift
spr,-7.570473670959473,-1.007094144821167,2.541564464569092,form
ache,-0.008438643999397755,-0.008438643999397755,0.07838039100170135,ache
.),-8.745174407958984,-1.0824227333068848,3.4189324378967285,)
ĠDie,-3.3029186725616455,-2.615149736404419,5.721566677093506,Ġ
ĠGeschichte,-6.5137176513671875,-2.237607717514038,5.907170295715332,ĠKl
Ġhand,-3.126744270324707,-1.431564450263977,3.2448983192443848,Ġvon
elt,-0.011319111101329327,-0.011319111101329327,0.07352917641401291,elt
Ġvon,-0.17383113503456116,-0.17383113503456116,0.8572474718093872,Ġvon
Ġeiner,-2.0473129749298096,-1.1305534839630127,3.4720497131347656,Ġeinem
Ġkleinen,-3.40191650390625,-2.674271583557129,5.7061567306518555,ĠFrau
ĠKat,-3.8181934356689453,-2.0901594161987305,4.959618091583252,ĠMa
ze,-0.024598147720098495,-0.024598147720098495,0.12771821022033691,ze
",",-0.48378831148147583,-0.48378831148147583,1.796384334564209,","
Ġdie,-0.15289540588855743,-0.15289540588855743,1.0275177955627441,Ġdie
Ġan,-5.10964822769165,-2.3536057472229004,4.918248176574707,Ġin
Ġeinem,-0.7639155387878418,-0.7639155387878418,2.76131010055542,Ġeinem
Ġsehr,-4.051420211791992,-2.461477041244507,5.003060340881348,ĠschÃ¶
Ġhei,-1.3963221311569214,-1.3963221311569214,2.9156508445739746,Ġhei
ÃŁen,-0.015015198849141598,-0.015015198849141598,0.12276874482631683,ÃŁen
ĠTag,-0.6019356846809387,-0.6019356846809387,1.236075758934021,ĠTag
Ġim,-2.6520867347717285,-2.024178981781006,4.08775520324707,Ġin
ĠSch,-2.22895884513855,-1.6372172832489014,3.542476177215576,ĠSommer
atten,-0.12763266265392303,-0.12763266265392303,0.7391904592514038,atten
Ġeines,-1.4328721761703491,-1.4328721761703491,3.413527488708496,Ġeines
ĠBa,-1.1100175380706787,-1.1100175380706787,3.2988579273223877,ĠBa
umes,-0.023021450266242027,-0.023021450266242027,0.11465370655059814,umes
Ġsch,-3.2546439170837402,-1.5787558555603027,3.93331241607666,Ġsit
lÃ¤,-0.004076505079865456,-0.004076505079865456,0.04299553111195564,lÃ¤
ft,-0.0008987916517071426,-0.0008987916517071426,0.008714324794709682,ft
.,-0.30196669697761536,-0.30196669697761536,1.0175368785858154,.
ĠSie,-2.0818371772766113,-1.9573198556900024,3.6040215492248535,ĠPl
ĠtrÃ¤,-1.2903181314468384,-1.2903181314468384,2.9959917068481445,ĠtrÃ¤
um,-0.02723311074078083,-0.02723311074078083,0.1421358436346054,um
t,-0.030017103999853134,-0.030017103999853134,0.1398470401763916,t
Ġvon,-0.49046987295150757,-0.49046987295150757,1.5446228981018066,Ġvon
Ġeinem,-0.7951517105102539,-0.7951517105102539,2.3837742805480957,Ġeinem
Ġk,-4.922399044036865,-1.9109264612197876,4.933376312255859,ĠgroÃŁen
Ã¼h,-0.012613401748239994,-0.012613401748239994,0.11110368371009827,Ã¼h
len,-0.0035693051759153605,-0.0035693051759153605,0.03112577274441719,len
ĠTe,-4.619239330291748,-1.8830609321594238,3.736901044845581,ĠSee
ich,-0.006349746137857437,-0.006349746137857437,0.051691267639398575,ich
",",-0.6930528879165649,-0.6930528879165649,1.8124724626541138,","
Ġan,-2.144561529159546,-0.5676448345184326,1.8980739116668701,Ġin
Ġdem,-0.07500402629375458,-0.07500402629375458,0.38665151596069336,Ġdem
Ġsie,-0.27463486790657043,-0.27463486790657043,1.437964677810669,Ġsie
Ġtr,-6.988494873046875,-1.5633127689361572,3.880211353302002,Ġsich
ink,-0.024132555350661278,-0.024132555350661278,0.17039665579795837,ink
en,-0.25013163685798645,-0.25013163685798645,0.5490070581436157,en
Ġkann,-1.5131313800811768,-1.0345985889434814,1.5923151969909668,Ġund
.,-0.5381692051887512,-0.5381692051887512,1.2004848718643188,.
ĠAls,-1.5422512292861938,-1.5422512292861938,3.4441914558410645,ĠAls
Ġsie,-0.1315726935863495,-0.1315726935863495,0.5362564325332642,Ġsie
Ġauf,-0.5351240634918213,-0.5351240634918213,1.9450714588165283,Ġauf
w,-0.011679131537675858,-0.011679131537675858,0.09962838888168335,w
acht,-0.002734733046963811,-0.002734733046963811,0.02075023390352726,acht
",",-0.06811203807592392,-0.06811203807592392,0.4627596139907837,","
Ġist,-1.4813714027404785,-1.4813714027404785,3.8321542739868164,Ġist
Ġder,-2.468306064605713,-0.5873265862464905,1.6002614498138428,Ġsie
ĠTe,-2.2507920265197754,-1.0437589883804321,2.806520938873291,ĠTra
ich,-0.0008628221112303436,-0.0008628221112303436,0.009541035629808903,ich
Ġnicht,-2.15873384475708,-1.85163152217865,3.945183753967285,Ġversch
Ġmehr,-0.4762212336063385,-0.4762212336063385,1.5186463594436646,Ġmehr
Ġweit,-1.6492133140563965,-0.642219066619873,1.8721187114715576,Ġda
",",-2.514392375946045,-1.0001826286315918,1.7956492900848389,Ġentfer
Ġund,-0.7561935782432556,-0.7561935782432556,2.0690619945526123,Ġund
Ġdie,-2.5372097492218018,-0.17760489881038666,0.9034918546676636,Ġsie
ĠKat,-0.2864837646484375,-0.2864837646484375,0.8417566418647766,ĠKat
ze,-0.0022024677600711584,-0.0022024677600711584,0.018083766102790833,ze
Ġfol,-6.029733657836914,-1.9318934679031372,3.596508026123047,Ġtr
gt,-0.002743649296462536,-0.002743649296462536,0.02451460063457489,gt
Ġeinem,-3.136563777923584,-1.4225438833236694,2.4141082763671875,Ġdem
ĠSch,-4.821034908294678,-1.847949504852295,4.255741596221924,Ġkleinen
met,-0.2898104786872864,-0.2898104786872864,1.2482521533966064,met
ter,-0.0007849234389141202,-0.0007849234389141202,0.008420217782258987,ter
ling,-0.02057611756026745,-0.02057611756026745,0.11499392986297607,ling
",",-0.7722243070602417,-0.7722243070602417,2.2316689491271973,","
Ġder,-0.14808881282806396,-0.14808881282806396,0.7824084758758545,Ġder
Ġsie,-1.7372567653656006,-1.7372567653656006,3.7418463230133057,Ġsie
Ġzu,-1.10120689868927,-1.10120689868927,2.2796459197998047,Ġzu
Ġeinem,-1.1327402591705322,-0.7244893908500671,1.4882407188415527,Ġdem
Ġge,-6.524807929992676,-1.1785666942596436,3.5849807262420654,ĠTe
heim,-0.009785067290067673,-0.009785067290067673,0.07216746360063553,heim
en,-0.5153005719184875,-0.5153005719184875,0.6949757933616638,en
",",-3.6923694610595703,-1.14533531665802,3.025542736053467,ĠTe
Ġver,-2.906022071838379,-1.9922798871994019,4.209857940673828,Ġk
ste,-0.16974906623363495,-0.16974906623363495,0.6977950930595398,ste
ck,-0.020612435415387154,-0.020612435415387154,0.12091974914073944,ck
ten,-0.0019501493079587817,-0.0019501493079587817,0.016856448724865913,ten
ĠOrt,-2.3344874382019043,-0.5375379323959351,2.188413619995117,ĠTe
ĠfÃ¼h,-0.231100931763649,-0.231100931763649,1.149343729019165,ĠfÃ¼h
rt,-0.014878380112349987,-0.014878380112349987,0.08498721569776535,rt
.,-0.5873735547065735,-0.5873735547065735,1.3010221719741821,.
ĠDer,-2.790344715118408,-0.9498867392539978,3.035780429840088,ĠDort
ĠTe,-2.318298101425171,-0.4664294123649597,1.9283185005187988,ĠSch
ich,-0.005210272967815399,-0.005210272967815399,0.04844357818365097,ich
Ġist,-0.5362095832824707,-0.5362095832824707,1.9534361362457275,Ġist
Ġklar,-5.733263969421387,-2.3601255416870117,4.391516208648682,Ġdort
",",-1.6527307033538818,-0.26723259687423706,0.7316189408302307,Ġund
Ġund,-0.7720394730567932,-0.7720394730567932,2.561624526977539,Ġund
Ġdie,-0.4421733617782593,-0.4421733617782593,1.6853578090667725,Ġdie
ĠKat,-0.06865977495908737,-0.06865977495908737,0.4472265839576721,ĠKat
ze,-0.001191621064208448,-0.001191621064208448,0.01037429179996252,ze
Ġkann,-1.4986660480499268,-0.7810757756233215,2.4328484535217285,Ġtr
Ġend,-4.258529186248779,-1.4756234884262085,3.757202386856079,Ġsich
lich,-0.006820847745984793,-0.006820847745984793,0.04676731675863266,lich
Ġihren,-2.685704469680786,-0.3103753924369812,1.4781349897384644,Ġtr
ĠDur,-0.04072891175746918,-0.04072891175746918,0.28991633653640747,ĠDur
st,-0.0002506657037883997,-0.0002506657037883997,0.0031390790827572346,st
Ġl,-0.7620460987091064,-0.692084550857544,0.9000542163848877,Ġstill
Ã¶s,-0.0004615910293068737,-0.0004615910293068737,0.005181829910725355,Ã¶s
chen,-0.00022432672267314047,-0.00022432672267314047,0.002693104324862361,chen
.,-0.4455112814903259,-0.4455112814903259,1.2546992301940918,.
ĠSie,-1.8405323028564453,-1.8405323028564453,4.105512619018555,ĠSie
Ġist,-2.679619789123535,-1.8929862976074219,4.3642730712890625,Ġtr
Ġsehr,-2.395190954208374,-1.8443524837493896,3.9173712730407715,Ġso
Ġz,-4.003506660461426,-1.0362374782562256,2.1224122047424316,Ġgl
uf,-0.0006456674309447408,-0.0006456674309447408,0.007772873155772686,uf
ried,-0.0003195490571670234,-0.0003195490571670234,0.003692681435495615,ried
en,-0.0005864569102413952,-0.0005864569102413952,0.006947705522179604,en
Ġund,-1.2301076650619507,-1.2301076650619507,1.9204539060592651,Ġund
Ġke,-4.159457206726074,-2.701596260070801,4.702864646911621,Ġsch
h,-0.0023460264783352613,-0.0023460264783352613,0.020746935158967972,h
rt,-0.000912369170691818,-0.000912369170691818,0.008915062993764877,rt
ĠspÃ¤ter,-5.1026411056518555,-1.7771453857421875,3.5231103897094727,Ġzu
ĠzurÃ¼ck,-2.492488145828247,-1.6399376392364502,3.0319035053253174,Ġzu
Ġzu,-1.855353593826294,-1.041804552078247,2.1503889560699463,","
Ġihrem,-0.8207561373710632,-0.8207561373710632,2.378551959991455,Ġihrem
ĠBaum,-5.114300727844238,-1.820812463760376,4.262373924255371,ĠHerr
",",-1.2929320335388184,-1.0851244926452637,2.1884217262268066,.
Ġum,-0.8130176663398743,-0.8130176663398743,2.3686068058013916,Ġum
Ġsich,-1.6938416957855225,-1.6382653713226318,3.337996482849121,Ġzu
Ġwieder,-3.23435115814209,-0.6056329011917114,2.3532583713531494,Ġaus
Ġaus,-0.8734845519065857,-0.8734845519065857,2.6456546783447266,Ġaus
z,-0.010424213483929634,-0.010424213483929634,0.07859496027231216,z
uru,-0.03800457715988159,-0.03800457715988159,0.21715092658996582,uru
hen,-0.0006566275842487812,-0.0006566275842487812,0.007169652264565229,hen
.,-0.41680359840393066,-0.41680359840393066,1.1662832498550415,.
